name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
John_Ruddy_412,0,0,0,0,0.0,412,35,0,0,0.0,0.0,2019-09-01T13:00:00Z,0,8,0,0,0,0,4,0,32955,2,3,0.0,0,-1365,555,1920,45,False,0
Nathaniel_Chalobah_374,0,0,2,0,1.4,374,38,0,0,0.7,0.0,2019-08-31T14:00:00Z,19,13,0,0,0,0,4,0,15583,1,1,6.0,1,-638,1201,1839,45,False,0
Tyler_Roberts_206,0,0,4,0,11.2,206,33,1,0,1.2,1.0,2020-10-03T16:30:00Z,55,12,0,0,0,0,4,0,5526,1,1,0.0,1,-359,454,813,50,True,0
Gabriel Teodoro_Martinelli Silva_504,0,0,0,0,0.0,504,31,0,0,0.0,0.0,2019-09-01T15:30:00Z,0,17,0,0,0,0,4,0,105991,2,2,0.0,0,-9069,10601,19670,45,True,0
Georginio_Wijnaldum_243,0,0,12,0,4.6,243,30,7,0,1.6,11.6,2020-10-04T18:15:00Z,90,2,0,0,0,0,4,0,116057,2,7,0.0,2,387,13643,13256,54,False,0
Charlie_Taylor_97,0,0,11,0,3.3,97,36,3,0,0.9,6.0,2020-10-03T19:00:00Z,90,14,0,0,0,0,4,0,314039,1,3,0.0,1,-14700,13697,28397,45,False,0
Fabian_Delph_205,0,0,8,0,3.9,205,35,2,0,2.0,16.4,2019-09-01T13:00:00Z,90,20,0,0,0,0,4,0,15303,2,3,0.0,0,-1069,653,1722,54,True,1
Asmir_Begovic_72,0,0,0,0,0.0,72,36,0,0,0.0,0.0,2019-08-31T14:00:00Z,0,9,0,0,0,0,4,0,137053,1,3,0.0,0,-12967,2599,15566,44,False,0
Tom_Cairney_175,0,0,13,0,5.8,175,38,1,0,1.7,7.2,2020-10-04T13:00:00Z,90,20,0,0,0,0,4,0,11811,0,1,4.0,2,-2169,256,2425,54,False,0
Michael_Obafemi_381,0,0,0,0,0.0,381,37,0,0,0.0,0.0,2020-10-04T11:00:00Z,0,18,0,0,0,0,4,0,118267,0,2,0.0,0,-17713,6295,24008,49,True,0
Luke_Ayling_197,0,0,12,0,14.8,197,33,1,0,7.0,32.0,2020-10-03T16:30:00Z,90,12,0,0,0,0,4,0,262791,1,1,23.0,2,-3015,18146,21161,45,True,0
Cheikhou_Kouyaté_139,0,0,0,1,12.3,139,34,0,0,5.3,0.0,2019-08-31T14:00:00Z,90,2,0,0,0,0,4,0,10436,0,1,43.0,2,231,1285,1054,49,True,1
Oskar_Buur_467,0,0,0,0,0.0,467,38,0,0,0.0,0.0,2020-10-04T13:00:00Z,0,8,0,0,0,0,4,0,207992,0,1,0.0,0,-2678,18103,20781,40,True,0
Mateusz_Klich_198,0,0,13,0,25.5,198,33,1,0,4.1,11.4,2020-10-03T16:30:00Z,76,12,0,0,0,0,4,0,582964,1,1,4.0,2,72271,128852,56581,56,True,0
Florin_Andone_64,0,0,0,0,0.0,64,32,0,0,0.0,0.0,2020-10-03T14:00:00Z,0,7,0,0,0,0,4,0,9214,2,4,0.0,0,-2100,114,2214,49,False,0
Ayoze_Pérez_265,0,0,0,0,0.0,265,36,0,0,0.0,0.0,2019-08-31T14:00:00Z,0,3,0,0,0,0,4,0,517634,1,3,0.0,0,-191754,9412,201166,63,True,0
Kyle_Walker_203,0,0,23,1,3.8,203,37,0,0,1.1,5.2,2019-08-31T14:00:00Z,90,4,0,0,0,0,4,0,1266171,0,4,2.0,6,-45250,64077,109327,60,True,0
Patrick_Roberts_435,0,0,0,0,0.0,435,40,0,0,0.0,0.0,2019-08-31T14:00:00Z,0,19,0,0,0,0,4,0,5278,0,2,0.0,0,-898,179,1077,54,False,0
Andreas_Pereira_304,0,0,0,0,0.0,304,35,0,0,0.0,0.0,2020-10-04T15:30:00Z,0,17,0,0,0,0,4,0,4722,6,1,0.0,0,-620,205,825,49,True,0
Allan_Marques Loureiro_502,0,0,0,0,0.0,502,32,0,0,0.0,0.0,2020-10-03T14:00:00Z,0,3,0,0,0,0,4,0,100840,2,4,0.0,0,-26221,9196,35417,55,True,0
Grady_Diangana_446,0,0,6,0,1.9,446,37,2,0,1.8,10.0,2020-10-04T11:00:00Z,90,16,0,0,0,0,4,0,54990,0,2,6.0,2,8349,15433,7084,55,False,0
Divock_Origi_188,0,0,2,0,0.8,188,32,0,0,0.2,0.0,2019-08-31T16:30:00Z,5,5,0,0,0,0,4,0,353457,3,0,2.0,1,-91558,27831,119389,55,False,0
Raúl_Jiménez_460,0,0,0,1,3.1,460,38,0,0,4.0,3.4,2020-10-04T13:00:00Z,90,8,0,0,0,0,4,0,1732369,0,1,33.0,2,141241,329362,188121,86,True,0
Mason_Mount_120,0,0,0,0,0.0,120,31,0,0,0.0,0.0,2020-10-03T11:30:00Z,0,6,0,0,0,0,4,0,561764,0,4,0.0,0,119900,163939,44039,69,True,0
Darren_Randolph_430,0,0,0,0,0.0,430,34,0,0,0.0,0.0,2020-10-04T11:00:00Z,0,9,0,0,0,0,4,0,16547,3,0,0.0,0,-724,167,891,45,False,0
Matt_Doherty_457,0,0,0,0,0.0,457,35,0,0,0.0,0.0,2020-10-04T15:30:00Z,0,13,0,0,0,0,4,0,965580,6,1,0.0,0,-195429,10153,205582,59,False,0
Ryan_Fraser_507,1,0,10,0,1.0,507,36,0,0,0.3,0.0,2020-10-03T19:00:00Z,17,4,0,0,0,0,4,0,31500,1,3,3.0,4,-11518,803,12321,59,True,0
Trent_Alexander-Arnold_182,1,2,40,1,33.3,182,32,0,0,5.3,19.4,2019-08-31T16:30:00Z,90,5,0,0,0,0,4,0,1534536,3,0,0.0,11,65255,138001,72746,70,False,0
Luke_Thomas_240,0,0,0,0,0.0,240,34,0,0,0.0,0.0,2020-10-04T11:00:00Z,0,19,0,0,0,0,4,0,16934,3,0,0.0,0,-2309,728,3037,43,True,0
Cédric_Soares_5,0,0,0,0,0.0,5,29,0,0,0.0,0.0,2020-10-04T13:00:00Z,0,15,0,0,0,0,4,0,16771,1,2,0.0,0,-3849,218,4067,48,True,0
Erik_Lamela_346,1,0,10,0,11.9,346,31,1,0,2.4,2.8,2019-09-01T15:30:00Z,59,1,0,0,0,0,4,0,180703,2,2,9.0,3,6596,49727,43131,60,False,1
Xherdan_Shaqiri_247,0,0,0,0,0.0,247,30,0,0,0.0,0.0,2020-10-04T18:15:00Z,0,2,0,0,0,0,4,0,3379,2,7,0.0,0,-44,242,286,64,False,0
Ross_Barkley_106,0,0,24,0,3.9,106,30,2,1,9.6,36.6,2020-10-04T18:15:00Z,90,11,0,0,0,0,4,0,29128,2,7,55.0,7,8826,11178,2352,59,True,0
Dennis_Srbeny_279,0,0,0,0,0.0,279,40,0,0,0.0,0.0,2019-08-31T14:00:00Z,0,19,0,0,0,0,4,0,3909,0,2,0.0,0,-316,682,998,54,False,0
Pierre-Emerick_Aubameyang_11,0,3,35,0,26.6,11,31,2,1,12.7,47.8,2019-09-01T15:30:00Z,90,17,0,0,0,0,4,0,1499754,2,2,53.0,9,-109901,59121,169022,110,True,0
Grady_Diangana_398,0,0,0,0,0.0,398,40,0,0,0.0,0.0,2019-08-31T14:00:00Z,0,14,0,0,0,0,4,0,4625,0,2,0.0,0,-30,750,780,44,True,0
Alexander_Tettey_289,0,0,0,0,0.0,289,40,0,0,0.0,0.0,2019-08-31T14:00:00Z,0,19,0,0,0,0,4,0,13655,0,2,0.0,0,-335,1265,1600,45,False,0
Oleksandr_Zinchenko_206,0,0,21,1,7.2,206,37,0,0,1.8,10.2,2019-08-31T14:00:00Z,90,4,0,0,0,0,4,0,824176,0,4,1.0,6,70350,137237,66887,55,True,0
Aymeric_Laporte_280,0,0,9,0,0.7,280,33,1,0,1.8,10.8,2020-10-03T16:30:00Z,90,10,0,0,0,0,4,0,207518,1,1,6.0,2,-15958,5388,21346,60,False,0
Sander_Berge_360,0,0,8,0,4.6,360,29,2,0,1.7,10.4,2020-10-04T13:00:00Z,90,1,0,0,0,0,4,0,11153,1,2,2.0,1,-331,1237,1568,50,False,1
Luka_Milivojevic_134,0,0,12,1,101.3,134,34,0,0,13.9,21.6,2019-08-31T14:00:00Z,90,2,0,0,0,0,4,0,314289,0,1,16.0,2,-58640,3617,62257,69,True,1
Lewis_Dunk_62,0,0,14,0,3.2,62,32,4,0,1.8,13.6,2020-10-03T14:00:00Z,90,7,0,0,0,0,4,0,456061,2,4,1.0,0,-55557,6570,62127,50,False,0
Kelechi_Iheanacho_167,0,0,0,0,0.0,167,36,0,0,0.0,0.0,2019-08-31T14:00:00Z,0,3,0,0,0,0,4,0,17311,1,3,0.0,0,-2803,475,3278,59,True,0
Wes_Foderingham_350,0,0,0,0,0.0,350,29,0,0,0.0,0.0,2020-10-04T13:00:00Z,0,1,0,0,0,0,4,0,9496,1,2,0.0,0,-658,104,762,45,False,0
Alex_McCarthy_318,0,0,0,0,0.0,318,39,0,0,0.0,0.0,2019-08-31T11:30:00Z,0,12,0,0,0,0,4,0,35208,1,1,0.0,0,-2983,679,3662,44,True,0
Ben_Mee_83,0,0,9,0,0.3,83,32,3,0,2.4,23.6,2019-08-31T16:30:00Z,90,10,0,0,0,0,4,0,53936,3,0,0.0,1,-960,3546,4506,50,True,0
Joseph_Willock_20,0,0,0,0,0.0,20,29,0,0,0.0,0.0,2020-10-04T13:00:00Z,0,15,0,0,0,0,4,0,6061,1,2,0.0,0,-637,277,914,49,True,0
Pierre-Emile_Højbjerg_325,0,0,14,0,14.5,325,39,1,0,3.5,18.8,2019-08-31T11:30:00Z,90,12,0,0,0,0,4,0,36077,1,1,2.0,2,-4915,1502,6417,49,True,0
Solomon_March_65,1,0,25,0,28.1,65,32,4,0,6.6,29.8,2020-10-03T14:00:00Z,90,7,0,0,0,0,4,0,52692,2,4,8.0,5,40144,51237,11093,50,False,0
Nicolas_Pépé_488,1,0,22,0,29.2,488,31,2,0,12.6,21.6,2019-09-01T15:30:00Z,90,17,0,0,0,0,4,0,234049,2,2,75.0,5,1013,33657,32644,94,True,0
Bernardo Mota_Veiga de Carvalho e Silva_281,0,0,5,0,12.1,281,33,0,0,2.3,3.2,2020-10-03T16:30:00Z,25,10,0,0,0,0,4,0,29186,1,1,8.0,1,-2824,3079,5903,74,False,0
Jamal_Lewis_513,0,0,1,0,1.6,513,36,1,0,0.5,0.0,2020-10-03T19:00:00Z,90,4,0,0,0,0,4,0,186537,1,3,4.0,1,-16133,6351,22484,45,True,1
Eric_Bailly_310,0,0,8,0,0.1,310,35,6,0,2.4,23.8,2020-10-04T15:30:00Z,90,17,0,0,0,0,4,0,20485,6,1,0.0,-2,-1157,1599,2756,50,True,1
Jack_Robinson_352,0,0,12,0,2.9,352,29,2,0,1.6,13.4,2020-10-04T13:00:00Z,90,1,0,0,0,0,4,0,11028,1,2,0.0,1,-136,901,1037,44,False,0
Callum_Wilson_67,0,0,22,0,23.4,67,36,3,1,7.8,36.0,2019-08-31T14:00:00Z,90,9,0,0,0,0,4,0,672110,1,3,19.0,5,-132501,23034,155535,79,False,1
Phil_Jagielka_444,0,0,0,0,0.0,444,33,0,0,0.0,0.0,2019-08-31T14:00:00Z,0,6,0,0,0,0,4,0,36450,2,2,0.0,0,-3903,948,4851,44,False,0
Shane_Long_361,0,0,0,0,0.0,361,37,0,0,0.0,0.0,2020-10-04T11:00:00Z,6,18,0,0,0,0,4,0,63822,0,2,0.0,1,-13588,3085,16673,54,True,0
Miguel_Almirón_266,0,0,5,0,14.0,266,38,1,0,5.1,13.4,2019-08-31T14:00:00Z,90,18,0,0,0,0,4,0,40722,1,1,24.0,2,-5789,3213,9002,60,True,0
Jesse_Lingard_301,0,0,0,0,0.0,301,35,0,0,0.0,0.0,2020-10-04T15:30:00Z,0,17,0,0,0,0,4,0,13422,6,1,0.0,0,-1772,604,2376,59,True,0
Nampalys_Mendy_179,0,0,0,0,0.0,179,36,0,0,0.0,0.0,2019-08-31T14:00:00Z,0,3,0,0,0,0,4,0,51688,1,3,0.0,0,-2372,3070,5442,45,True,0
Robert_Snodgrass_393,0,0,-1,0,16.2,393,40,0,0,4.1,4.0,2019-08-31T14:00:00Z,19,14,0,0,0,0,4,0,14817,0,2,21.0,0,-1991,348,2339,54,True,1
Richarlison_de Andrade_150,0,3,57,0,13.3,150,35,2,2,15.4,88.0,2019-09-01T13:00:00Z,90,20,0,0,0,0,4,0,385230,2,3,53.0,15,-97673,12846,110519,79,True,0
Kieron_Freeman_292,0,0,0,0,0.0,292,33,0,0,0.0,0.0,2019-08-31T14:00:00Z,0,6,0,0,0,0,4,0,8043,2,2,0.0,0,-795,229,1024,44,False,0
Paulo_Gazzaniga_341,0,0,0,0,0.0,341,31,0,0,0.0,0.0,2019-09-01T15:30:00Z,0,1,0,0,0,0,4,0,16005,2,2,0.0,0,-707,167,874,45,False,0
Pascal_Groß_57,0,0,3,0,1.8,57,32,0,0,0.4,2.0,2020-10-03T14:00:00Z,8,7,0,0,0,0,4,0,7779,2,4,0.0,1,-1100,243,1343,59,False,0
Adama_Traoré_417,0,0,6,0,1.3,417,35,3,0,1.7,13.4,2019-09-01T13:00:00Z,90,8,0,0,0,0,4,0,20863,2,3,2.0,2,-457,2396,2853,50,False,0
Mohamed_Elyounoussi_322,0,0,0,0,0.0,322,39,0,0,0.0,0.0,2019-08-31T11:30:00Z,0,12,0,0,0,0,4,0,3234,1,1,0.0,0,-415,36,451,54,True,0
Solomon_March_55,0,0,8,0,16.8,55,37,4,0,4.5,6.2,2019-08-31T14:00:00Z,90,11,0,0,0,0,4,0,25533,0,4,22.0,2,-4707,834,5541,50,False,0
Ethan_Ampadu_509,0,0,0,0,0.0,509,29,0,0,0.0,0.0,2020-10-04T13:00:00Z,0,1,0,0,0,0,4,0,50089,1,2,0.0,0,-2374,2578,4952,45,False,0
Ivan_Cavaleiro_419,0,0,0,0,0.0,419,35,0,0,0.0,0.0,2019-09-01T13:00:00Z,0,8,0,0,0,0,4,0,562,2,3,0.0,0,-62,35,97,50,False,0
Denis_Odoi_525,0,0,0,0,0.0,525,38,0,0,0.0,0.0,2020-10-04T13:00:00Z,0,20,0,0,0,0,4,0,5754,0,1,0.0,0,-639,419,1058,45,False,0
Antonee_Robinson_484,0,0,15,0,17.8,484,38,1,0,6.8,31.0,2020-10-04T13:00:00Z,90,20,0,0,0,0,4,0,6897,0,1,19.0,2,-598,277,875,44,False,0
Paul_Dummett_331,0,0,0,0,0.0,331,36,0,0,0.0,0.0,2020-10-03T19:00:00Z,0,4,0,0,0,0,4,0,1231,1,3,0.0,0,-153,17,170,44,True,0
Christian_Walton_503,0,0,0,0,0.0,503,32,0,0,0.0,0.0,2020-10-03T14:00:00Z,0,7,0,0,0,0,4,0,93659,2,4,0.0,0,-3823,2286,6109,40,False,0
Scott_Dann_486,0,0,0,0,0.0,486,31,0,0,0.0,0.0,2020-10-03T11:30:00Z,0,5,0,0,0,0,4,0,56408,0,4,0.0,0,-16800,118,16918,45,False,0
Conor_Townsend_418,0,0,12,0,2.3,418,37,2,0,1.8,15.6,2020-10-04T11:00:00Z,90,16,0,0,0,0,4,0,6024,0,2,0.0,1,-6,563,569,45,False,0
Willy_Boly_405,1,0,21,0,20.8,405,35,3,0,6.7,38.2,2019-09-01T13:00:00Z,90,8,0,0,0,1,4,0,517034,2,3,8.0,1,29365,69227,39862,50,False,0
Sergio_Agüero_210,1,3,64,1,23.1,210,37,0,2,16.9,87.4,2019-08-31T14:00:00Z,90,4,0,0,0,0,4,0,1371233,0,4,58.0,16,291245,331914,40669,120,True,0
Teden_Mengi_319,0,0,0,0,0.0,319,35,0,0,0.0,0.0,2020-10-04T15:30:00Z,0,17,0,0,0,0,4,0,48818,6,1,0.0,0,-1715,2517,4232,40,True,0
Manuel_Lanzini_439,0,0,0,0,0.0,439,34,0,0,0.0,0.0,2020-10-04T11:00:00Z,0,9,0,0,0,0,4,0,3763,3,0,0.0,0,-303,291,594,64,False,0
Ilkay_Gündogan_271,0,0,0,0,0.0,271,33,0,0,0.0,0.0,2020-10-03T16:30:00Z,0,10,0,0,0,0,4,0,19094,1,1,0.0,0,-5634,156,5790,54,False,0
Rúben Santos_Gato Alves Dias_556,0,0,13,0,0.5,556,33,1,0,2.8,19.8,2020-10-03T16:30:00Z,90,10,0,0,0,0,4,0,7762,1,1,8.0,2,6169,7019,850,55,False,0
Michael_Obafemi_314,0,0,0,0,0.0,314,39,0,0,0.0,0.0,2019-08-31T11:30:00Z,0,12,0,0,0,0,4,0,13761,1,1,0.0,0,-2046,779,2825,50,True,0
Yan_Valery_378,0,0,0,0,0.0,378,37,0,0,0.0,0.0,2020-10-04T11:00:00Z,0,18,0,0,0,0,4,0,5152,0,2,0.0,0,-613,102,715,49,True,0
Robbie_Brady_95,0,0,0,0,0.0,95,36,0,0,0.0,0.0,2020-10-03T19:00:00Z,0,14,0,0,0,0,4,0,3161,1,3,0.0,0,-805,33,838,50,False,0
Gary_Cahill_125,0,0,0,0,0.0,125,31,0,0,0.0,0.0,2020-10-03T11:30:00Z,0,5,0,0,0,0,4,0,4720,0,4,0.0,0,-495,106,601,45,False,0
Simon_Moore_436,0,0,0,0,0.0,436,33,0,0,0.0,0.0,2019-08-31T14:00:00Z,0,6,0,0,0,0,4,0,6145,2,2,0.0,0,-366,57,423,45,False,0
David_Brooks_76,0,0,0,0,0.0,76,36,0,0,0.0,0.0,2019-08-31T14:00:00Z,0,9,0,0,0,0,4,0,10659,1,3,0.0,0,-2360,65,2425,64,False,0
Raheem_Sterling_214,0,0,12,1,14.5,214,37,0,0,3.0,5.0,2019-08-31T14:00:00Z,90,4,0,0,0,0,4,0,3117805,0,4,10.0,3,257923,285573,27650,123,True,0
Fernando_Luiz Rosa_266,0,0,5,0,0.3,266,33,0,0,0.4,2.4,2020-10-03T16:30:00Z,13,10,0,0,0,0,4,0,101126,1,1,1.0,1,-4570,5311,9881,55,False,0
Dara_O'Shea_425,0,0,9,0,11.0,425,37,2,0,4.9,19.6,2020-10-04T11:00:00Z,90,16,0,0,0,0,4,0,16883,0,2,18.0,1,-1262,444,1706,44,False,0
Granit_Xhaka_9,0,0,3,0,0.0,9,29,1,0,0.1,1.4,2020-10-04T13:00:00Z,9,15,0,0,0,0,4,0,53027,1,2,0.0,1,-3370,3893,7263,55,True,0
Kepa_Arrizabalaga_111,0,0,19,0,0.0,111,33,2,0,1.0,10.2,2019-08-31T14:00:00Z,90,15,0,0,0,0,4,2,365386,2,2,0.0,1,-5228,25511,30739,55,True,0
Chris_Basham_345,0,0,13,0,0.8,345,29,2,0,1.8,11.6,2020-10-04T13:00:00Z,75,1,0,0,0,0,4,0,99516,1,2,6.0,1,-15282,1429,16711,49,False,0
José Diogo_Dalot Teixeira_229,0,0,0,0,0.0,229,39,0,0,0.0,0.0,2019-08-31T11:30:00Z,0,16,0,0,0,0,4,0,8037,1,1,0.0,0,-2156,26,2182,49,False,0
Mateo_Kovacic_107,0,0,1,0,0.3,107,31,0,0,0.0,0.0,2020-10-03T11:30:00Z,7,6,0,0,0,0,4,0,26520,0,4,0.0,1,-278,4658,4936,55,True,0
Ezri_Konsa Ngoyo_452,0,0,0,0,0.0,452,34,0,0,0.0,0.0,2019-08-31T14:00:00Z,0,7,0,0,0,0,4,0,4659,0,1,0.0,0,-314,122,436,44,False,0
Ahmed_El Mohamady_29,0,0,4,0,11.1,29,30,0,0,1.7,3.6,2020-10-04T18:15:00Z,10,11,0,0,0,0,4,0,27770,2,7,2.0,1,-3359,639,3998,45,True,0
Alfie_Mawson_185,0,0,0,0,0.0,185,38,0,0,0.0,0.0,2020-10-04T13:00:00Z,0,20,0,0,0,0,4,0,908,0,1,0.0,0,-131,30,161,44,False,0
Abdoulaye_Doucouré_512,1,0,29,0,34.8,512,32,2,0,6.9,32.4,2020-10-03T14:00:00Z,90,3,0,0,0,0,4,0,119765,2,4,2.0,5,-14841,8995,23836,55,True,0
Ibrahim_Amadou_507,0,0,3,0,0.3,507,40,1,0,0.9,9.0,2019-08-31T14:00:00Z,54,19,0,0,0,0,4,0,4782,0,2,0.0,1,304,1050,746,45,False,0
Frederick_Woodman_264,0,0,0,0,0.0,264,38,0,0,0.0,0.0,2019-08-31T14:00:00Z,0,18,0,0,0,0,4,0,63288,1,1,0.0,0,-1415,2162,3577,40,True,0
Pablo_Hernández Domínguez_193,0,0,0,0,0.0,193,33,0,0,0.0,0.0,2020-10-03T16:30:00Z,0,12,0,0,0,0,4,0,34028,1,1,0.0,0,-20148,130,20278,58,True,0
Max_Kilman_408,0,0,0,0,0.0,408,35,0,0,0.0,0.0,2019-09-01T13:00:00Z,0,8,0,0,0,0,4,0,134646,2,3,0.0,0,4820,14004,9184,40,False,0
Martin_Kelly_128,0,0,20,1,0.1,128,34,0,0,0.7,7.2,2019-08-31T14:00:00Z,78,2,0,0,0,0,4,0,1844687,0,1,0.0,6,106615,165070,58455,41,True,0
Jack_Colback_482,0,0,0,0,0.0,482,38,0,0,0.0,0.0,2019-08-31T14:00:00Z,0,18,0,0,0,0,4,0,4732,1,1,0.0,0,785,1288,503,44,True,0
Aboubakar_Kamara_190,0,0,0,0,0.8,190,38,0,0,3.0,4.2,2020-10-04T13:00:00Z,23,20,0,0,0,0,4,0,7527,0,1,25.0,1,-1097,455,1552,50,False,0
Sebastian_Prödl_361,0,0,0,0,0.0,361,38,0,0,0.0,0.0,2019-08-31T14:00:00Z,0,13,0,0,0,0,4,0,109490,1,1,0.0,0,-705,6674,7379,40,False,0
Christoph_Zimmermann_275,0,0,3,0,0.0,275,40,1,0,0.9,6.6,2019-08-31T14:00:00Z,35,19,0,0,0,0,4,0,1311,0,2,2.0,1,-38,88,126,45,False,0
Bjorn_Engels_455,0,0,17,0,0.9,455,34,1,0,2.0,19.0,2019-08-31T14:00:00Z,90,7,0,0,0,0,4,0,29719,0,1,0.0,2,16057,20898,4841,45,False,0
Callum_Slattery_327,0,0,0,0,0.0,327,39,0,0,0.0,0.0,2019-08-31T11:30:00Z,0,12,0,0,0,0,4,0,11396,1,1,0.0,0,-845,333,1178,45,True,0
Alexis_Sánchez_240,0,0,0,0,0.0,240,39,0,0,0.0,0.0,2019-08-31T11:30:00Z,0,16,0,0,0,0,4,0,37662,1,1,0.0,0,-5983,124,6107,69,False,0
Martin_Dubravka_326,0,0,0,0,0.0,326,36,0,0,0.0,0.0,2020-10-03T19:00:00Z,0,4,0,0,0,0,4,0,17303,1,3,0.0,0,-1954,171,2125,49,True,0
Robin_Koch_491,0,0,11,0,0.8,491,33,1,0,1.5,14.2,2020-10-03T16:30:00Z,90,12,0,0,0,0,4,0,40604,1,1,0.0,2,-470,2893,3363,45,True,0
Dwight_Gayle_329,0,0,0,0,0.0,329,36,0,0,0.0,0.0,2020-10-03T19:00:00Z,0,4,0,0,0,0,4,0,1899,1,3,0.0,0,-245,35,280,59,True,0
Romain_Saïss_407,0,0,12,0,0.2,407,35,2,1,10.6,40.0,2019-09-01T13:00:00Z,58,8,0,0,0,0,4,0,16624,2,3,66.0,6,-1107,675,1782,44,False,0
Lucas_Torreira_19,0,0,0,0,0.0,19,29,0,0,0.0,0.0,2020-10-04T13:00:00Z,0,15,0,0,0,0,4,0,13254,1,2,0.0,0,-1210,751,1961,48,True,0
Pedro_Lomba Neto_474,0,0,25,1,35.3,474,38,0,1,11.2,40.4,2020-10-04T13:00:00Z,81,8,0,0,0,0,4,0,78653,0,1,36.0,8,29540,40987,11447,55,True,0
Jamie_Vardy_224,0,0,-2,0,1.4,224,34,3,0,1.8,2.6,2020-10-04T11:00:00Z,90,19,0,0,0,0,4,0,1743133,3,0,14.0,2,296313,427289,130976,101,True,0
Rodrigo_Hernandez_286,0,0,18,0,5.4,286,33,1,0,2.7,18.0,2020-10-03T16:30:00Z,90,10,0,0,0,0,4,0,37249,1,1,4.0,2,-974,3853,4827,55,False,0
Mahmoud Ahmed_Ibrahim Hassan_465,0,0,-8,0,1.2,465,34,1,0,2.6,0.0,2019-08-31T14:00:00Z,53,7,0,0,0,1,4,0,147896,0,1,28.0,-2,-23858,7223,31081,54,False,0
Cheikhou_Kouyaté_133,0,0,9,0,0.2,133,31,4,0,1.9,14.8,2020-10-03T11:30:00Z,90,5,0,0,0,0,4,0,51908,0,4,4.0,2,27932,35314,7382,50,False,0
Matija_Sarkic_472,0,0,0,0,0.0,472,38,0,0,0.0,0.0,2020-10-04T13:00:00Z,0,8,0,0,0,0,4,0,10635,0,1,0.0,0,-536,104,640,45,True,0
